label,title
3,"Calif. cities, counties sue Microsoft"
1,Two months of doing nothing
2,UPDATE 3-Albertsons hit by California strike; shares fall
2,David Jones flags 5 profit growth in FY05
0,Edwards Tells Leno Theory on Bush 'Lump' (AP)
0,Four killed in Israeli incursion
0,"Pope Health Seen Stable, Eyes N.Ireland Trip"
0,"Indonesia #39;s Yudhoyono hails victory, vows to tackle corruption &lt;b&gt;...&lt;/b&gt;"
3,SiS readies November AMD PCIE chipset launch
0,US vetoes resolution calling for Israeli halt to Gaza operations
1,Sports: Gannon out at least six weeks
3,Utility computing spec takes refuge in OASIS
0,Area Marine aids in Fallujah restoration
2,"Biogen, Elan merger rumors persist"
1,Panthers' RB Foster Out for Season (AP)
2,"Update 1: AIG #39;s Net Income Up, Is Target of Probe"
1,Motor Cycling: Gibernau wins in Qatar as Rossi crashes out
0,Tentative Accord Reached in Najaf to End Fighting
0,Tons of explosives gone missing: whose fault?
1,NJ Drops Rape Charges Against 2 Teens
3,REVIEW: Microsoft Print Reader Delivers (AP)
3,Moon dance on Saturn #39;s canvas
3,Genesis Hits the Mark For Utah Reentry Wednesday
0,Karzai Sworn in as Afghanistan President
0,Govt for early resumption of talks - President
1,Mariners riding the Ichiro wave
2,ATA Airlines gives rivals a shot at Chicago market
3,Intel Demonstrates New Chips
0,One person dead as train derails
3,Nokia Launches Software Distribution Platform
0,Besieging holy sites: past lessons
0,Australia to Upgrade Embassy Security (AP)
1,A great catch? Lobsters
0,Arab nations demand end to Israeli raids
2,Update 1: Airline Industry Could Break Even in 2005
0,"UN warns Africa of bleak future, telling it to brace for AIDS time bomb (Canadian Press)"
1,Clash of the unpredictables: WI-Pak tie
3,Switzerland : Swatch launches New Smart Watch  Swatch &lt;b&gt;...&lt;/b&gt;
0,Macedonians Killed in Iraq; For What
1,Richardson lifts Suns
3,Two Huge Galactic Clusters Are Colliding Millions of Light-Years &lt;b&gt;...&lt;/b&gt;
1,Colts' Freeney Rushes to Get Most Sacks (AP)
1,Mark McNulty rallies to steal Schwab championship; Hale Irwin wins &lt;b&gt;...&lt;/b&gt;
3,Strontium Drug Reduces Fractures in Elderly Women
0,Bush and Kerry to Face Undecided Voters (AP)
0,WMD suspect vows to fight  #39;tooth and nail #39;
3,"Wireless Revenues Top  #36;100 Billion, Says Census Bureau (NewsFactor)"
2,"GM, DaimlerChrysler to develop hybrid engines"
3,FTC Cool to Spam Bounty Hunters
1,North Carolina pulls shocker on No. 4 Connecticut
3,Study: Security measures often overlook human factor
2,Samsung Beats Motorola In Market Share
3,MSN bloggers try to foul up censorship tool
2,US Airways Stock Falls After Pilot Leaders Rebuff Cost-Cut Plan
0,Ruddock defends intel on Khalid
0,Marine Killed in Iraq's Anbar Province (AP)
2,Coventry will buy First Health for \$1.8 billion
1,Americans Fail to Qualify in Cycling
2,NAB #39;s crumb of comfort
2,Taking flight in N.H.
0,"Iraqi Teens Abused at Abu Ghraib, Report Finds"
0,US heading into major urban assault in Iraq
3,IT management to get a boost from web services
0,U.N. Reports Suspicious Activity in Congo (AP)
3,Inhaled Anthrax Vaccine Protects in Animals-Report (Reuters)
3,Cisco To Acquire Network Management Vendor
0,Family rescued from Japan quake
2,Cendant To Buy Orbitz For \$1.25 Billion
3,One third of IT managers struggling with XP SP2
1,This pair not pulling punches
1,Colts Lock Up Harrison Long Term (Reuters)
0,Cambodia PM Urges Fast Search for New King
0,Rocket kills one Pakistani paramilitary scout
3,Flip Open That Cellphone: It's IM on the Move
3,Intel Cancels Top-Speed Pentium 4 Chip
0,UN Panel Proposes New Criteria for Using Force (Reuters)
0,Japan quake survivors face aftershocks
1,Schumacher wins first practice at rain-soaked Suzuka
3,VeriSign nears new Net phone deals
2,"Stocks Fall as Energy Shares, J J Weigh"
1,Cavs to let injury-prone Wagner become free agent
1,Devils Sign LW Dean McAmmond to AHL Deal (AP)
1,Cal's Arrington in the zone
3,Beware Dust from Jupiter's Moon Io
3,MSN Music Falls Short Of iTunes' High Marks
1,A Line in the Sand
0,Caesarean 'low birth risk link'
3,"Hackers Use Web Sites, Ads to Infect PCs"
2,Australia #39;s Hardie faces US asbestos protests
2,Gold Fields hit by Q3 rand strength
1,Reds eager to avoid another crash in Vans
0,Aid worker held in Iraq pleads for her life 
3,Christopher Reeve Put Super Effort Toward Research
3,FCC Finds US Broadband Deployment Is Accelerating
2,Skilling Lawyers Seek Change of Venue
0,Powell Leans Toward Genocide Finding in Darfur (Reuters)
3,Brazil holds '\$30m fraud hackers'
3,VMware Pioneers New Way to Deploy Software Environments
0,Afghan election notebook 5 - Out for the count
1,Trainer Enjoys Breakthrough Day
0,New violence hits Gaza
1,"Bobcats 94 Hornets 93, overtime"
3,Oil Eaters Slurp Up Spills
1,Mets battle Cubs on FOX
3,NASA Seeks Methods to Repair Shuttles in Flight
1,Cowart might not be back against Buffalo
2,ING Names Business Units in Trade Woes
2,"US Airways Gives Pilots, Flight Attendants New Offer (Update2)"
2,Editor to head CUNY school
2,Bank seeing unexpected customer gains
0,China Iron Mine Fire Death Toll Rises to 57
3,"Apple launches 60GB, 40GB iPod Photo"
1,Torre: Brown a Long Shot to Go for Yanks on Sunday
1,"Jets, Seahawks Both Face Must-Win Game (AP)"
2,Wasserstein cancels board meeting to woo Lazard rebels
2,Disney to cut crusading Miramax bosses free of contract : report
3,Dell touts new blades #39; bang for the buck
3,Brighter Previews for Your Pictures (PC World)
1,FA to check Cech comments
3,Sexual Content on TV Spurs Teens Into Action
1,Browns' Garmon Injures Knee (AP)
1,Report: Majerus to USC
0,Bankrupt Nauru goes to the polls
0,Captors treat journalist well #39;
2,Airline warns judge that liquidation is ahead without union pay &lt;b&gt;...&lt;/b&gt;
3,Intel Ramps Up with New Pentium M 765 Processor
3,AOL Rejects SenderID (NewsFactor)
0,POTA repeal smacks of votebank politics: BJP
2,"Probe hurts stock price, 3,000 job cuts announced"
2,OECD lifts forecast for First World economies
3,Spyware Bills Win House Approval (washingtonpost.com)
2,Coca-Cola agrees to share its fridges
1,Williams Stays Retired
0,King Hussein #39;s favoured son loses claim to Jordan #39;s throne
2,"Sun Micro, Vodafone in Wireless Pact"
1,Bayern keen to restore European reputation
0,Cambodia moves closer to electing new monarch as Senate passes key &lt;b&gt;...&lt;/b&gt;
3,VeRO: eBay's version of the DMCA
2,"US Stock Futures Fall; Coca-Cola, Tribune Drop on Forecasts"
3,US tech execs more optimistic about spending: Study
0,Donors examine billions of dollars in aid for Iraq
0,African Union Ready to Send GIs to Darfur (AP)
2,US Steel Returns to Homestead Works
1,Varitek Drops Appeal of Suspension (AP)
1,New Martinsville surface an
0,Appeals Panel Hears Arguments in Leak Inquiry
1,Hamm gold by a sliver
2,Viacom says it plans to bid for all of MarketWatch
0,Barghouthi to contest poll
1,More Southampton Stories
0,Iraq election date announced
3,IBM supercomputer sets world speed record
3,Court Ruling Favors Music-Sharing Networks
2,Oil Prices Rebound After Heating Report
0,Pyongyang threatens nuclear fire for Japan
3,Lost in space
2,Sun Micro Posts Narrower Quarterly Loss
1,New York bidders launch international promo campaign
2,Microsoft Foe Wins in Settlement
2,Lockheed Martin Team in Postal Pact
1,Japan baseball players go on strike
1,Something was on the blink
1,Drexler Headlines Hall of Fame Inductees
0,Joint Irish-Palestinian appeal for release of kidnapped aid chief
0,Saudi Police Kill Suspected Militant in Jeddah
0,UN to Launch  #36;30 Mln Drive for Haiti Flood Victims (Reuters)
1,Torch goes out
3,Siemens To Develop Pre-802.20 Wireless Broadband Products
2,Report: US Airways Seeks Union Pay Cut
0,US Lifts Arms Embargo on Haiti as Tensions Mount
0,Flooding Kills 11 in Indonesian Java
3,High solar activity to last for few decades only:
3,Music chiefs turn to law to stop internet downloading
3,Alternate Browsers have an edge over Internet Explorer
1,"Ichiro hit by pitch, leaves game"
0,Bombings at Two Buenos Aires Banks Kill 1
1,Duval Makes First Cut in 15 Months (AP)
0,John Kerry Explains War Funding Vote (AP)
3,Aether Declines Higher Bid for Transit Division
1,Grieve land? Not this time
2,Contractors in Iraq make costs balloon
1,Spurrier Pulls Out
0,"Egypt FM, intelligence chief to visit Israel next month (AFP)"
1,Mondonico sacked at Fiorentina
1,JETS SHUFFLE SECONDARY
1,"Syracuse, Off to a Fast Start, Wins Tournament"
1,This BCS business is getting out of hand
1,Twins Collect Rare Victory Over Yankees
0,Israel's Top Court Upholds Dropping of Sharon Case (Reuters)
1,NBA Capsules
0,Volatile Oil Prices Hold Stocks in Check
0,Iran agrees to stop uranium enrichment
3,IOS changes could alter face of Cisco routers
0,Great White Shark Gets Protection
2,Treasury Yields Dip on Data
2,Howard Stern moves radio show to Sirius
1,Smith Denies Quitting Pompey
1,White Sox deal Lee to Brewers for Podsednik
3,Morning Sky This Weekend is Sparkling
1,O #39;s ink Palmeiro to one-year deal
2,"Snow to Remain Treasury's Chief, White House Says"
3,Microsoft Schedules Second Longhorn Event
1,Arizona pulls away for another NIT win
3,Report: Fast-Internet Use Doubles in U.S. (AP)
1,"Players, Owners Reject Plans to End NHL Lockout"
3,Contact Centers Await Next-Generation Speech (NewsFactor)
1,Rugby League: Australia 32 New Zealand 12: Aussies power past old &lt;b&gt;...&lt;/b&gt;
2,"Asian Shares Lower on Earnings, Steel"
2,"US poverty rate climbs, along with number lacking health coverage (AFP)"
1,Cubs Hire Speier As New Third-Base Coach (AP)
1,Keane dropped for Spurs defeat
2,Update 1: Global Crossing Plummets on Restructure
3,NASA Space Station On-Orbit Status 30 November 2004
1,TESTING FORTNIGHT FOR STEELERS
1,AFC: Winslow leads Browns #39; injury woes
3,"Microsoft, Sun claim progress on interoperability deal"
0,McCain to consider possible 2008 presidential run (AFP)
2,Wal-Mart sales stoke recovery fears
3,Demands over mobile radiation
1,Expos set for Washington
3,Oracle Poised to Pounce of PeopleSoft (AP)
3,Tracking down the 'jungle yeti'
3,NASA Orbiter Has Closest Encounter with Titan
1,China halfway to complete medals goal
0,VHP protests arrest of Kanchi seer in murder probe (Reuters)
3,Pepco Sells Starpower Stake for \$29 Million
0,Abbas Fails to Win Palestinian Militant Truce Pledge (Reuters)
0,U.N. Anti-Terror Head Wants More Intelligence Sharing (Reuters)
3,Consumer Electronics on Display in Vegas (AP)
3,Footprints on the Moon
1,Athletics Pound Devil Rays 9-5 (AP)
0,Control of US Senate hinges on handful of hard-fought contests (AFP)
0,Stern Sidekick Quivers Working on Daytime Show
2,US economy boosted by rise in manufacturing orders
3,Microsoft Corp. and Polycom Inc. Team Up
2,Consumer Confidence Slips Again
1,Former Blue Jays Pitcher Cerutti Found Dead (Reuters)
1,"Beltran, Beltre Among Those Electing Free Agency (Reuters)"
0,"Future Doctors, Crossing Borders"
1,Run of birdies wins for Ochoa
3,New 1.8GHz Model Added to Power Mac G5 Line
1,Biffle Dominates at GFS Marketplace 400
0,"Israeli Soldiers, Palestinian Gunmen Killed in Gaza Clash"
0,Putin: Insurgents hoping to swing US election
0,PNA lauds diplomatic reconciliation with Kuwait
2,Wet Seal Third-Quarter Net Loss Widens (Reuters)
1,China wins first women #39;s volleyball Olympic gold in 20 years
2,It #39;s AMD Inside
0,8 Terror Suspects Appear in British Court
3,IBM 'Blue Gene' Supercomputer Goes on Sale (NewsFactor)
1,Beckham Shocked By Camacho #39;s Exit
2,Stocks End Up on Economic Growth Reading and Higher Oil Prices
3,Cramming Features Into Phones
1,Owens Runs Wild as Eagles Destroy Cowboys
1,US ends Jamaica #39;s Cup hopes
0,"Physicians in France checking Arafat for leukemia, Palestinian &lt;b&gt;...&lt;/b&gt;"
0,DEBKAfile Special Analysis
0,Arafat and Palestinians
3,Hunting climate change evidence
3,ATI Technologies insider-trading case pushed back to March
0, #39;6-Way Talks Prerequisite to Inter-Korean Summit #39;
2,Jones Apparel: Does Barney's Mean Trouble?
3,Video Girlfriends Demand Diamonds
3,USDA Finds Devastating Soy Rust in Louisiana (Reuters)
0,"Vancouver Muslim leader espouses jihad, calls Jews 'monkeys and swine' (Canadian Press)"
0,Baghdad Car Bomb Kills at Least 5 and Leaves Up to 29 Wounded
0,TOXIC LAB DISCOVERED AS ZARQAWI PAL NABBED
2,Colgate Cuts 2nd-Half Profit Forecast as Costs Rise (Update1)
3,Google Stock Gobbled by Fidelity Investments
0,France ends evacuation flights from Ivory Coast as anti-foreigner &lt;b&gt;...&lt;/b&gt;
3,Sunflower oil boost to car future
1,DC #39;s Ballgame
2,Update 2: Philippine Shares Close Lower
0,Schwarzenegger Says He Won't Travel More for Bush (Reuters)
1,Panthers Defeat 49ers 37-27 (AP)
0,"Ba #39;asyir transferred to Cipinang, formal charges expected in days"
2,EDS Sets Voluntary Retirement Offer
2,Surprise bounce in retail sales
3,Infocus: SSH Host Key Protection
2,US economy to grow by 3.5 percent in 2005: White House (AFP)
0,Mugabe rival urges reconciliation
3,"Violent Video Games Not Meant For Children, But Parents Buy Them &lt;b&gt;...&lt;/b&gt;"
1,Santos rose from the depths at UNH
0,Kenyan in surprise Nobel peace win
2,Argentina Rebuffs IMF Managing Director (Reuters)
3,Zafi virus hits e-mail
1,Umpire Leaves Mariners-Rangers Game (AP)
1,Bundesliga prepares for striker showdown
0,"Car bomb kills 1, injures 2 Afghanistan"
0,Police break up rally protesting Belarus referendum
0,Ethiopian court sentences 3 former rebels to death for mass murders (Canadian Press)
3,A Technology Recovery in Post-Exuberant Times
1,O #39;Connor disputes positive drug testing
3,Campaigns fail to focus on energy
1,Indians Pitcher Shot
3,Six Apart Releases Movable Type 3.1 (TechWeb)
1,Yearning for more: Sachin eyes 50 tons
3,California sues Microsoft for antitrust...again
1,"Mauresmo Comes Up Short, Hewitt Cruises"
3,"Oil Prices Hit Tech Budgets, But Some Suffer Less"
2,"Stocks Fall Sharply, Fannie Mae Weighs"
1,"Singh Wins 84 Classic, Breaks Woods #39; Record"
3,The Complete Guide to iPod photo Pictures
0,Allies discuss early revival of 6-way talks
3,"Russia, NASA OK Space Station's Next Crew (AP)"
0,Eight Executed in Cancun Drug Killings (Reuters)
1,Woody Williams won 11 games for the Cardinals in 2004. (Eric Gay &lt;b&gt;...&lt;/b&gt;
2,Cendant in talks to buy Orbitz for \$1 billion
0,Iraq cleric agrees to ceasefire... sort of
3,Nokia phones to get Blackberry touch
0,"Russia, Turkey sign documents on cooperation development"
0,Italy envoy aims to free 2 hostages in Iraq
3,Sprint PCS becomes first carrier to offer new Treo
2,UPDATE 2-US pension agency chief warns of solvency risk
2,China Cos To Invest \$19.7B in Argentina Over Next 10 Yrs
1,"Brooks, Stallworth get it done late"
0,Mexico Lawmakers Protest Education Funding (AP)
0,Prince Charles right or wrong?
1,Zambrano zeroes out Bucs
2,"May restate Q1, Q2 net income"
1,Cricket: Oram and Sinclair overcome blunders
0,N.Korea Says Blast Was for Hydro-Electric Project
2,PalmSource Names Jean-Louis Gassee Chairman of the Board
1,Cavs Dunk Bobcats
3,Update: Nortel to lay off 10 percent of staff
1,Stellar Putting Gives Europe a 2 - 0 Ryder Cup Lead
0,Greek Bus Hijacking Ends With Surrender
1,Spain have homeground advantage against US
2,Mortgage rates hit 6-month low
3,Disease Killing Beech Trees in Smokies (AP)
0,Suicide Bombings on Two Israeli Buses Kill 15
2,Decisive Bush re-election victory lifts Wall Street
2,Toll Bros. tops target
3,Sony Discloses Details on Computer Chip
2,Markets await signals from Fed on fifth US rate rise
3,Telescope Being Dedicated in Arizona (AP)
3,"NetSuite relaunches, Oracle delays small business suite"
0,Bush to give Supreme Court ultra-conservative edge (AFP)
1,"Volleyball: China Clinches Top Spot, U.S. Faces Crunch"
1,Giants Defeat Padres 7-5 (AP)
0,Chilean judge halts his questioning of ailing ex-dictator
3,NVIDIA Announces GeForce 6 GPU with TurboCache Technology
2,Bush Expects Upward Revision to Jobs Data (Reuters)
1,Redskins Underway
0,Medieval castle for sale in Slovakia for less than a euro (AFP)
0,"Bush Defends US Policy on Iraq, Promotes Democracy in UN Speech"
0,Iran rejects European demands over nuclear standoff
1,Veteran Umpire Montague to Call Game 1 (AP)
2,Tax Benefits Lift PepsiCo Profit
2,Citibank to enter Texas markets
0,Pitcairn sex trials delayed
0,Crippled Canadian submarine was sea-worthy: skipper (AFP)
1,Hendrick Motorsports Plane Crash Kills 10 (AP)
0,Caesars plans vast London casino
0,UN Council Heads to Kenya in Search of Sudan Peace
1,New Rules for Rematch of Colts and Patriots
0,Iran Says Uranium Facility Almost Complete
0,Karzai #39;s amnesty offer to Taliban
3,EPA Suspends Study on Kids And Pesticides
